,IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment,Network
1043,934795.0,597548,Wilkerson,Jaydin,02/08/1972,2019,15016299025070C,15016299025070C,S1,06151A000,IB Language B-Italian,08/20/2018,200.0,1.0,Options
1044,644944.0,300746,Hanna,Erick,01/16/1981,2019,15016299025064C,15016299025064C,S1,02151A000,General Applied Math,08/20/2018,200.0,1.0,Options
1045,331944.0,500330,Hanna,Sean,01/22/1981,2019,15016299025068C,15016299025068C,Q1,03101A000,Chemistry,08/22/2018,200.0,1.0,Options
1046,973194.0,176217,Murphy,Anthony,02/21/1990,2019,15016299025059C,15016299025059C,S1,06145A000,Italian V,02/12/2018,200.0,1.0,Options
1047,659952.0,452860,Schneider,Marlon,06/01/1990,2019,15016299025068C,15016299025068C,S1,14101A000,Dental Laboratory Technology,08/20/2018,200.0,1.0,Options
1048,821055.0,755546,Prince,Matthew,12/11/1990,2019,15016299025068C,15016299025068C,Q1,19001A000,Human Services Career Exploration,08/20/2018,200.0,1.0,Options
1049,461312.0,474904,Wilkerson,Isaiah,11/05/1990,2019,15016299025072C,15016299025072C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
1050,928642.0,121561,Mccann,Trystan,12/08/1983,2019,15016299025061C,15016299025061C,S1,13001A000,Exploration of Manufacturing Occupations,08/20/2018,200.0,1.0,Options
1051,957305.0,687339,Rosario,Jaylen,07/17/1990,2019,15016299025054C,15016299025054C,S1,18051A000,Plant Production/Science,09/22/2018,200.0,1.0,Options
1052,842711.0,542795,Mcbride,Sage,05/08/1961,2019,15016299025072C,15016299025072C,S1,02101A000,Number Theory,08/20/2018,203.0,1.0,Options
1053,971099.0,903429,Mccann,Raymond,04/13/1963,2019,15016299025260C,15016299025260C,Y1,21051A000,Technological Literacy,08/20/2018,200.0,1.0,Charter
1054,983448.0,201780,Ferrell,Nick,06/24/1976,2019,15016299025261C,15016299025261C,Q1,02101A000,Number Theory,08/20/2018,200.0,1.0,Charter
1055,886626.0,290271,Wiley,Sam,06/26/1976,2019,15016299025068C,15016299025068C,S1,19151A000,Teaching Profession,08/20/2018,200.0,1.0,Options
1056,843754.0,127605,Weaver,Aryan,07/11/1981,2019,15016299025068C,15016299025068C,S1,13101A000,Production Systems,08/20/2018,201.0,1.0,Options
1057,143139.0,107914,Burnett,Ryker,02/13/1973,2019,15016299025068C,15016299025068C,S1,02001A000,Informal Mathematics,01/22/2018,200.0,1.0,Options
1058,984794.0,968184,Roberts,Davis,04/08/1990,2019,15016299025059C,15016299025059C,S1,01001A000,English/Language Arts I (9th grade),08/20/2018,200.0,1.0,Options
1059,195575.0,46538,Delgado,Kadyn,11/14/1968,2019,15016299025264C,15016299025264C,S1,02101A000,Number Theory,08/20/2018,200.0,1.0,Charter
1060,825096.0,760249,Hansen,Marlon,03/18/1976,2019,15016299025068C,15016299025068C,S1,10101A000,Network Technology,08/20/2018,200.0,1.0,Options
1061,319629.0,70447,Christian,Ariel,01/22/1966,2019,15016299025068C,15016299025068C,Y1,17001A000,Construction Careers Exploration,08/20/2018,200.0,1.0,Options
