IEIN,LocalTeacherID,LastName,FirstName,BirthDate,SchoolYear,ServingLocationRCDTS,EmployerRCDTS,Term,StateCourseCode,LocalCourseID,LocalCourseTitle,SectionNumber,TeacherCourseStartDate,EISPositionCode,TeacherCommitment
,476412,Ellis,Derick,4/20/1976,2019,15016299025068C,15016299025068C,S1,04101A000,,,U.S. History-Comprehensive,08/20/2018,200,1.00
261757,116420,Sherman,Zachariah,4/1/1979,2019,15016299025267C,15016299025267C,S1,03051A000,,,Biology,08/20/2018,200,1.00
997991,934011,Calderon,Derick,11/4/1968,2019,15016299025263C,15016299025263C,Y1,22001A000,,,Standardized Test Preparation,08/20/2018,200,1.00
994372,157314,Compton,Milo,10/6/1975,2019,15016299025276C,15016299025276C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,579960,Krause,Isaias,4/5/1975,2019,15016299025068C,15016299025068C,Y1,02101A000,,,Number Theory,02/19/2018,200,1.00
744944,724920,Brewer,Kadyn,8/19/1963,2019,15016299025068C,15016299025068C,S1,12151A000,,,Marketing Career Exploration,08/20/2018,200,1
987126,phensley,Hensley,Phillip,3/3/1980,2019,15016299025068C,15016299025068C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
N/A,767598,Nicholson,Branden,5/5/1981,2019,15016299025068C,15016299025068C,S1,19151A000,,,Teaching Profession,08/20/2018,200,1.00
971498,847843,Webster,Richard,3/26/1977,2019,15016299025059C,15016299025059C,S1,11151A000,,,Digital Media Technology,08/20/2018,200,1.00
,581866,Hester,Mario,1/18/1964,2019,15016299025068C,15016299025068C,S1,01001A000,,,English/Language Arts I (9th grade),09/16/2018,200,1.00
,841025,Morton,Nolan,3/12/1971,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,08/20/2018,205,1.00
394693,628684,Montoya,Jairo,10/21/1970,2019,15016299025055C,15016299025055C,S1,08151A000,,,Drivers’ Education-Classroom Only,02/11/2018,200,1.00
112528,lmathews,Mathews,Lawson,4/21/1990,2019,15016299025068C,15016299025068C,S1,02101A000,,,Number Theory,08/20/2018,200,1.00
942712,962858,Dickson,Jaxson,2/12/1965,2019,15016299025086C,15016299025086C,S1,19101A000,,,Cosmetology-Licensing,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,10051A000,,,Information Management,,,
,285611,Harper,Chaz,4/11/1981,2019,15016299025064C,15016299025064C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,783480,Fuller,Alex,5/3/1990,2019,15016299025273C,15016299025273C,2,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
335700,288118,Klein,Khalil,10/14/1940,2019,15016299025086C,15016299025086C,S1,04051A000,,,World History-Overview,02/27/2018,200,1.00
132696,765958,Lester,Collin,1/19/1988,2019,15016299025068C,15016299025068C,S1,03051A000,,,Biology,01/22/2018,200,1.00
796993,284603,Blair,Braydon,2/18/1981,2019,15016299025264C,15016299025264C,S1,03001A000,,,Earth Science,02/18/2018,200,1.00
,kzhang,Zhang,Kash,6/23/1990,2019,15016299025085C,15016299025085C,S1,10001A000,,,Introduction to Computers,08/20/2018,200,1.00
,wbanks,Banks,Wyatt,11/4/1974,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,315697,Huynh,Zachary,4/4/1967,2019,15016299025072C,15016299025072C,Q1,01151A000,,,Public Speaking,02/13/2018,200,1.00
,753557,Hunt,Sage,2/8/1979,2019,15016299025068C,15016299025068C,Y1,21149A000,,,Drafting-Other,08/24/2018,200,1.00
,93627,Murphy,Chris,5/2/1990,2019,15016299025068C,15016299025068C,S1,03151A000,,,Physics,08/28/2018,204,1.00
,669623,Montes,Roberto,3/19/1959,2019,15016299025266C,15016299025266C,S1,03051A000,,,Biology,08/20/2018,200,1.00
475429,646540,Curry,Sheldon,12/2/1949,2019,15016299025264C,15016299025264C,S1,01051A000,,,English/Literature (freshmen and sophomores),02/05/2018,200,1.00
,583793,Mccall,William,12/4/1966,2019,15016299025068C,15016299025068C,Y1,18148A000,,,Animal Systems-Workplace Experience,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,10101A000,,,Network Technology,,,
419800,kcarr,Carr,Kevin,7/26/1948,2019,15016299025283C,15016299025283C,S1,03101A000,,,Chemistry,08/20/2018,200,1.00
,308969,Espinoza,Colt,9/16/1973,2019,15016299025056C,15016299025056C,S1,02101A000,,,Number Theory,08/20/2018,200,1.00
,trice,Rice,Tristian,10/7/1975,2019,15016299025068C,15016299025068C,S1,05001A000,,,Dance Technique,09/14/2018,200,1.00
997753,421216,Nelson,Luca,8/5/1990,2019,15016299025070C,15016299025070C,S1,03101A000,,,Chemistry,08/02/2018,200,1.00
,140606,Hudson,Steve,1/28/1977,2019,15016299025068C,15016299025068C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,543462,Crosby,Kamden,8/23/1990,2019,15016299025068C,15016299025068C,S1,01151A000,,,Public Speaking,01/08/2019,200,1.00
16924,175417,Dodson,Yurem,4/6/1990,2019,15016299025267C,15016299025267C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
661185,219858,Park,Ibrahim,12/12/1965,2019,15016299025068C,15016299025068C,S1,02001A000,,,Informal Mathematics,01/22/2018,200,1.00
673092,cbird,Bird,Cristofer,4/5/1990,2019,15016299025274C,15016299025274C,Q1,01051A000,,,English/Literature (freshmen and sophomores),08/12/2018,200,1.00
,tcurry,Curry,Timothy,6/9/1966,2019,15016299025068C,15016299025068C,S1,03051A000,,,Biology,08/20/2018,200,1.00
,419333,Eaton,Matias,9/26/1964,2019,15016299025072C,15016299025072C,Y1,19101A000,,,Cosmetology-Licensing,08/20/2018,200,1.00
,777899,Mcneil,Ayden,7/19/1982,2019,15016299025068C,15016299025068C,S1,08151A000,,,Drivers’ Education-Classroom Only,08/20/2018,200,1.00
659945,347137,Bates,Colby,7/4/1971,2019,15016299025085C,15016299025085C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,02141A000,,,Particular Topics in Analytic Mathematics,,,
,yclayton,Clayton,Yurem,11/7/1953,2019,15016299025068C,15016299025068C,S1,02101A000,,,Number Theory,08/07/2018,200,1.00
,144174,Gonzales,Deegan,12/16/1978,2019,15016299025276C,15016299025276C,S1,03001A000,,,Earth Science,02/17/2018,200,1.00
,914297,Mooney,Colt,3/13/1987,2019,15016299025068C,15016299025068C,S1,18051A000,,,Plant Production/Science,08/20/2018,200,1.00
,jphillips,Phillips,Jadyn,2/5/1972,2019,15016299025069C,15016299025069C,S1,19001A000,,,Human Services Career Exploration,08/20/2018,200,1.00
877767,954010,Gutierrez,Eddie,2/7/1975,2019,15016299025274C,15016299025274C,S1,03151A000,,,Physics,08/20/2018,200,1.00
,580581,Carrillo,Neil,7/2/1950,2019,15016299025062C,15016299025062C,Y1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,03047A000,,,Earth Science-Independent Study,,,
,,,,,2019,15016299025273C,15016299025273C,S1,02101A000,,,Number Theory,,,
687025,407661,Pearson,Luca,3/12/1972,2019,15016299025068C,15016299025068C,S1,10001A000,,,Introduction to Computers,08/20/2018,200,1.00
899864,98663,Ellis,Aden,4/15/1987,2019,15016299025068C,15016299025068C,Y1,12051A000,,,Introductory Business,08/20/2018,200,1.00
123798,367611,Hensley,Ayden,6/24/1990,2019,15016299025068C,15016299025068C,S1,03051A000,,,Biology,08/20/2018,200,1.00
237861,621666,Delgado,Moses,3/23/1952,2019,15016299025270C,15016299025270C,S1,04001A000,,,World Geography,02/22/2018,200,1.00
261497,321195,Chandler,Mason,6/7/1959,2019,15016299025085C,15016299025085C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/23/2018,204,1.00
208959,159829,Spears,Harrison,4/24/1990,2019,15016299025276C,15016299025276C,S1,05001A000,,,Dance Technique,08/20/2018,200,1.00
,963395,Moses,Mitchell,3/28/1986,2019,15016299025059C,15016299025059C,S1,03051A000,,,Biology,8/20/2018,200,1
534866,377272,Bell,Clayton,3/12/1990,2019,15016299025068C,15016299025068C,Y1,03001A000,,,Earth Science,08/20/2018,200,1.00
83552,359332,Goodman,Lawson,2/28/1967,2019,15016299025068C,15016299025068C,Y1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
761483,147139,Richmond,Santos,7/20/1969,2019,15016299025266C,15016299025266C,S1,03151A000,,,Physics,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,Y1,04001A000,,,World Geography,,,
861378,780994,Weaver,Armani,4/13/1946,2019,15016299025070C,15016299025070C,S1,16151A000,,,Introduction to Travel and Tourism,08/20/2018,200,1
,77611,Wolfe,Ross,8/21/1962,2019,15016299025068C,15016299025068C,S1,04051A000,,,World History-Overview,08/20/2018,200,1.00
135871,979037,Rhodes,Aiden,6/13/1953,2019,15016299025270C,15016299025270C,S1,12051A000,,,Introductory Business,08/05/2018,200,1.00
800377,434786,Bryan,Keshawn,5/2/1990,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/07/2018,200,1.00
774762,cdennis,Dennis,Clay,4/2/1972,2019,15016299025059C,15016299025059C,S1,10051A000,,,Information Management,08/20/2018,200,1.00
,84191,Dorsey,Liam,1/15/1967,2019,15016299025070C,15016299025070C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1
526571,125002,Myers,Tristan,12/20/1967,2019,15016299025063C,15016299025063C,S1,09051A000,,,Army Junior ROTC I,08/20/2018,200,1.00
,937454,Henson,Andres,9/2/1979,2019,15016299025069C,15016299025069C,S1,04051A000,,,World History-Overview,08/20/2018,200,1.00
491458,350625,Marks,Fernando,4/12/1980,2019,15016299025068C,15016299025068C,Q1,14101A000,,,Dental Laboratory Technology,08/20/2018,200,1.00
265803,412007,Krause,Ace,9/10/1989,2019,15016299025068C,15016299025068C,S1,19001A000,,,Human Services Career Exploration,09/01/2018,200,1.00
291727,707231,Savage,Noel,9/24/1959,2019,15016299025061C,15016299025061C,S1,04051A000,,,World History-Overview,09/13/2018,200,1.00
,412170,Weaver,Callum,7/28/1974,2019,15016299025066C,15016299025066C,S1,17051A000,,,Air Conditioning,08/20/2018,200,1
,290789,Rosales,Antoine,9/16/1950,2019,15016299025085C,15016299025085C,S1,04001A000,,,World Geography,08/20/2018,200,1.00
,405429,Villanueva,Malakai,1/12/1982,2019,15016299025085C,15016299025085C,S1,17001A000,,,Construction Careers Exploration,08/20/2018,200,1.00
982493,274731,Mack,Kayden,12/28/1980,2019,15016299025072C,15016299025072C,S1,02151A000,,,General Applied Math,08/20/2018,203,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,20151A000,,,Distribution-Comprehensive,,,
,1311,Cline,Anderson,12/13/1963,2019,15016299025068C,15016299025068C,S1,03051A000,,,Biology,09/05/2018,200,1.00
,193588,Moyer,Corey,4/23/1978,2019,15016299025060C,15016299025060C,S1,08001A000,,,Physical Education,08/20/2018,200,1.00
712045,771096,Callahan,Noe,10/5/1933,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,203,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,02051A000,,,Pre-Algebra,,,
49453,583208,Howard,Anderson,12/12/1955,2019,15016299025267C,15016299025267C,Q1,03148A000,,,Chemistry-Workplace Experience,08/20/2018,200,1.00
1185,hbray,Bray,Hudson,11/11/1980,2019,15016299025085C,15016299025085C,S1,11001A000,,,Introduction to Communication,08/20/2018,204,1
468293,947838,Kane,Keshawn,6/3/1974,2019,15016299025085C,15016299025085C,S1,04001A000,,,World Geography,08/20/2018,200,1.00
416092,857712,Paul,Derick,12/25/1979,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,08/20/2018,200,1.00
,mjensen,Jensen,Mathias,10/7/1983,2019,15016299025063C,15016299025063C,S1,04151A000,,,U.S. Government-Comprehensive,08/20/2018,200,1.00
,842494,Rubio,Roland,5/28/1980,2019,15016299025068C,15016299025068C,S1,02151A000,,,General Applied Math,08/20/2018,200,1.00
,673179,Cross,Sage,1/1/1990,2019,15016299025068C,15016299025068C,S1,10001A000,,,Introduction to Computers,09/17/2018,200,1
,945884,Young,Tomas,7/18/1962,2019,15016299025068C,15016299025068C,S1,14001A000,,,Exploration of Health Care Occupations,08/20/2018,200,1.00
807768,305601,Hess,Damarion,3/20/1987,2019,15016299025073C,15016299025073C,S1,03101A000,,,Chemistry,08/20/2018,202,1.00
47094,554551,Bird,Allan,9/9/1971,2019,15016299025055C,15016299025055C,Q1,01101A000,,,English/Composition (freshmen and sophomores),02/06/2018,203,1.00
,756665,Frederick,Alessandro,11/17/1956,2019,15016299025068C,15016299025068C,S1,05101A000,,,General Band,01/16/2018,200,1.00
,745398,Hess,Branson,1/3/1973,2019,15016299025071C,15016299025071C,S1,04051A000,,,World History-Overview,08/20/2018,200,1.00
,127412,Peterson,Dante,2/27/1958,2019,15016299025068C,15016299025068C,Y1,04001A000,,,World Geography,08/20/2018,202,1.00
,120924,Andrade,Corey,11/17/1990,2019,15016299025072C,15016299025072C,Y1,11101A000,,,Journalism,08/20/2018,200,1.00
291575,551244,Curry,Keon,8/22/1985,2019,15016299025068C,15016299025068C,S1,22151A000,,,Career Exploration,08/20/2018,200,1.00
340469,977285,Burke,Aaden,2/7/1956,2019,15016299025059C,15016299025059C,S1,03101A000,,,Chemistry,8/20/2018,200,1
250319,663922,Ochoa,Justice,5/25/1969,2019,15016299025068C,15016299025068C,S1,04101A000,,,U.S. History-Comprehensive,02/19/2018,200,1.00
374587,934190,Wolfe,Samuel,4/5/1983,2019,15016299025065C,15016299025065C,S1,12151A000,,,Marketing Career Exploration,08/20/2018,200,1.00
,967687,Francis,Bryant,2/15/1972,2019,15016299025056C,15016299025056C,S1,19101A000,,,Cosmetology-Licensing,08/16/2018,200,1.00
658178,945897,Fry,Daniel,6/5/1963,2019,15016299025068C,15016299025068C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
928436,715312,Welch,Carson,8/10/1961,2019,15016299025068C,15016299025068C,S1,01101A000,,,English/Composition (freshmen and sophomores),01/11/2018,200,1
,dpowell,Powell,Dillon,1/21/1956,2019,15016299025068C,15016299025068C,Q1,22101A000,,,Leadership,08/20/2018,200,1.00
,624782,Hansen,Dawson,3/21/1985,2019,15016299025068C,15016299025068C,Y1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
424854,252909,Foster,Malcolm,11/13/1978,2019,15016299025085C,15016299025085C,S1,15051A000,,,Criminal Justice,08/20/2018,200,1.00
139582,750033,Duarte,Kasey,9/10/1963,2019,15016299025068C,15016299025068C,Q1,01101A000,,,English/Composition (freshmen and sophomores),08/20/2018,200,1.00
,6258,Harper,Jasper,1/14/1949,2019,15016299025276C,15016299025276C,S1,04051A000,,,World History-Overview,01/14/2018,200,1.00
317208,377729,Mcclain,Miles,9/7/1960,2019,15016299025059C,15016299025059C,S1,19101A000,,,Cosmetology-Licensing,08/20/2018,200,1.00
983809,301182,Velasquez,Anderson,9/8/1981,2019,15016299025068C,15016299025068C,S1,03101A000,,,Chemistry,08/20/2018,200,1.00
960654,221929,Reynolds,Beau,4/8/1990,2019,15016299025068C,15016299025068C,S1,07001A000,,,Religious Foundations,08/20/2018,201,1
,317357,Joseph,Antony,5/3/1990,2019,15016299025261C,15016299025261C,S1,02134A000,,,IB Further Mathematics-SL,08/20/2018,204,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,03149A000,,,Chemistry-Other,,,
396166,183575,Golden,Jaylen,1/16/1952,2019,15016299025068C,15016299025068C,S1,19101A000,,,Cosmetology-Licensing,02/19/2018,200,1.00
,ddennis,Dennis,Darius,1/11/1950,2019,15016299025283C,15016299025283C,Q1,04001A000,,,World Geography,09/13/2018,200,1.00
556163,dchurch,Church,Darren,9/18/1981,2019,15016299025266C,15016299025266C,Y1,11101A000,,,Journalism,08/20/2018,200,1.00
788998,848948,Wong,Eduardo,5/9/1939,2019,15016299025270C,15016299025270C,Y1,04001A000,,,World Geography,08/20/2018,200,1.00
557443,608235,Villanueva,Jagger,8/21/1978,2019,15016299025264C,15016299025264C,S1,05101A000,,,General Band,08/20/2018,200,1.00
,391318,Glass,Makhi,12/15/1978,2019,15016299025264C,15016299025264C,S1,16151A000,,,Introduction to Travel and Tourism,09/15/2018,200,1.00
245896,cruiz,Ruiz,Carl,3/20/1990,2019,15016299025066C,15016299025066C,Y1,13101A000,,,Production Systems,08/20/2018,200,1.00
905990,339094,Armstrong,Marquis,9/1/1962,2019,15016299025068C,15016299025068C,S1,09001A000,,,Introduction to Jr. ROTC,01/17/2018,201,1.00
118266,924460,Cochran,Fisher,2/13/1981,2019,15016299025057C,15016299025057C,Q1,22151A000,,,Career Exploration,08/20/2018,202,1.00
,227117,Banks,Raymond,7/6/1986,2019,15016299025071C,15016299025071C,S1,03101A000,,,Chemistry,02/12/2018,200,1.00
597031,172062,Ochoa,Alijah,10/9/1963,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,08/20/2018,200,1.00
287716,942864,Pineda,Nolan,11/21/1973,2019,15016299025068C,15016299025068C,S1,04051A000,,,World History-Overview,08/20/2018,201,1.00
,nhunt,Hunt,Nash,12/9/1954,2019,15016299025068C,15016299025068C,S1,03101A000,,,Chemistry,08/20/2018,200,1.00
,513229,Montes,Addison,9/13/1947,2019,15016299025068C,15016299025068C,S1,02051A000,,,Pre-Algebra,08/20/2018,200,1.00
333273,673487,Suarez,Ryder,4/9/1982,2019,15016299025274C,15016299025274C,Q1,18001A000,,,Introduction to Agriculture and Natural Resources,08/20/2018,205,1.00
655417,jwolfe,Wolfe,Jaylan,3/5/1947,2019,15016299025068C,15016299025068C,S1,04001A000,,,World Geography,01/24/2018,200,1.00
,956016,Waller,Eddie,10/17/1958,2019,15016299025066C,15016299025066C,S1,14001A000,,,Exploration of Health Care Occupations,08/20/2018,200,1.00
,977004,Lane,Hassan,6/21/1968,2019,15016299025072C,15016299025072C,Q1,11051A000,,,Audio/Visual Production,08/20/2018,200,1.00
,938396,Chavez,Abdiel,8/6/1984,2019,15016299025049C,15016299025049C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
399589,kshepherd,Shepherd,Kelvin,1/12/1947,2019,15016299025285C,15016299025285C,S1,02101A000,,,Number Theory,08/20/2018,200,1.00
,693209,Soto,Caleb,8/20/1990,2019,15016299025068C,15016299025068C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,200,1.00
343882,kbanks,Banks,Kadin,10/23/1977,2019,15016299025072C,15016299025072C,Y1,01151A000,,,Public Speaking,08/20/2018,200,1.00
,699078,Caldwell,Kael,11/1/1981,2019,15016299025072C,15016299025072C,S1,01101A000,,,English/Composition (freshmen and sophomores),09/02/2018,201,1.00
,jgraham,Graham,Jorden,4/6/1961,2019,15016299025268C,15016299025268C,Y1,12147A000,,,Finance-Independent Study,01/28/2018,200,1.00
77826,832860,Norton,Junior,12/7/1990,2019,15016299025085C,15016299025085C,Q1,02101A000,,,Number Theory,08/20/2018,200,1.00
,754347,May,Eddie,3/24/1966,2019,15016299025056C,15016299025056C,Q1,15051A000,,,Criminal Justice,01/01/2018,201,1.00
108013,888309,Dunn,Lawson,8/28/1947,2019,15016299025069C,15016299025069C,S1,01051A000,,,English/Literature (freshmen and sophomores),08/20/2018,200,1.00
87437,203690,Robinson,Drake,4/22/1930,2019,15016299025274C,15016299025274C,S1,02001A000,,,Informal Mathematics,08/20/2018,200,1.00
,,,,,2019,15016299025273C,15016299025273C,S1,02001A000,,,Informal Mathematics,,,
796917,110643,Weaver,Yurem,3/24/1983,2019,15016299025267C,15016299025267C,S1,15151A000,,,Fire Science,08/20/2018,200,1.00
,95207,Salazar,Dax,11/27/1973,2019,15016299025284C,15016299025284C,Q1,14101A000,,,Dental Laboratory Technology,08/20/2018,200,1
728913,fvillarreal,Villarreal,Felipe,4/17/1974,2019,15016299025274C,15016299025274C,S1,22151A000,,,Career Exploration,09/07/2018,200,1.00
,ecortez,Cortez,Erick,7/2/1986,2019,15016299025067C,15016299025067C,Y1,04001A000,,,World Geography,08/20/2018,203,1.00
552365,233515,Russell,Tobias,6/15/1985,2019,15016299025068C,15016299025068C,S1,22151A000,,,Career Exploration,08/20/2018,200,1.00
380304,802493,Coleman,Joe,2/24/1964,2019,15016299025285C,15016299025285C,S1,21051A000,,,Technological Literacy,08/20/2018,200,1.00
299077,cmontgomery,Montgomery,Conor,7/26/1978,2019,15016299025109C,15016299025109C,S1,12151A000,,,Marketing Career Exploration,08/20/2018,200,1.00
482832,899703,Pineda,Jonah,12/11/1988,2019,15016299025268C,15016299025268C,S1,05101A000,,,General Band,08/20/2018,200,1.00
998459,215749,Kim,Aydin,5/17/1958,2019,15016299025068C,15016299025068C,Y1,05151A000,,,Art Appreciation,08/20/2018,200,1.00
,tblackburn,Blackburn,Terry,3/2/1990,2019,15016299025068C,15016299025068C,Q1,12051A000,,,Introductory Business,08/20/2018,202,1.00
257304,578381,Dixon,Gage,6/6/1972,2019,15016299025049C,15016299025049C,S1,01001A000,,,English/Language Arts I (9th grade),08/20/2018,202,1.00
